Date;Wind_Speed_1H;Temperature_1H;Number_Available_WTGs;Presion_Atmosferica;Exported_Energy_1H_kWh
22/02/2023 17:00;14,521;17,484;9,833;908,436;33315,466
22/02/2023 18:00;12,997;17,944;12,667;909,211;38517,227
22/02/2023 19:00;12,814;20,071;13;909,281;39522,765
22/02/2023 20:00;9,977;21,318;13,833;909,571;35814,923
22/02/2023 21:00;11,15;22,073;13,667;909,777;39137,048
22/02/2023 22:00;7,993;20,415;14;910,288;28165,854
22/02/2023 23:00;7,028;18,279;13,833;910,504;17620,928
23/02/2023 00:00;4,752;16,4;14,333;910,628;9306,911
23/02/2023 01:00;1,39;16,189;15;911,134;0
23/02/2023 02:00;1,796;16,972;15;911,491;0
23/02/2023 03:00;7,857;18,866;12,333;912,206;7472,971
23/02/2023 04:00;12,319;19,49;12,667;913,497;40031,168
23/02/2023 05:00;11,662;19,617;12,333;914,347;39689,902
23/02/2023 06:00;8,22;20,761;13;914,98;31415,656
23/02/2023 07:00;4,862;21,911;13,833;915,271;8285,773
23/02/2023 08:00;3,934;22,559;14,333;915,02;440,484
23/02/2023 09:00;3,997;23,324;15;914,836;706,501
23/02/2023 10:00;4,208;23,515;15;914,698;820,259
23/02/2023 11:00;4,322;23,414;14,333;914,572;1418,718
23/02/2023 12:00;4,626;23,605;13,5;914,438;1631,721
23/02/2023 13:00;4,839;23,399;13;914,282;2188,374
23/02/2023 14:00;5,04;23,033;13,167;913,919;3314,487
23/02/2023 15:00;4,798;22,417;14;913,612;3349,025
23/02/2023 16:00;4,54;21,615;14;913,409;2197,789
23/02/2023 17:00;4,682;20,423;13,833;913,637;2256,189
23/02/2023 18:00;4,579;20,671;14,5;914,117;2610,432
23/02/2023 19:00;3,807;20,896;15;914,179;649,316
23/02/2023 20:00;4,853;20,94;14;914,098;2124,732
23/02/2023 21:00;5,842;20,892;14;913,862;7204,336
23/02/2023 22:00;4,95;20,816;14,333;913,571;4719,971
23/02/2023 23:00;4,06;20,529;15;913,16;1586,217
24/02/2023 00:00;3,519;20,584;15;912,454;46,437
24/02/2023 01:00;3,244;20,092;15;911,991;0,687
24/02/2023 02:00;3,284;19,286;15;912,275;1,043
24/02/2023 03:00;3,081;19,592;15;912,703;0
24/02/2023 04:00;5,094;21,671;13,833;913,878;2133,155
24/02/2023 05:00;8,082;21,705;12,5;914,653;18063,154
24/02/2023 06:00;4,581;22,436;14,333;914,523;8330,502
24/02/2023 07:00;5,69;22,974;13,167;913,868;4380,922
24/02/2023 08:00;4,29;24,334;14,333;913,199;3526,656
24/02/2023 09:00;3,722;25,397;14,833;912,597;564,083
24/02/2023 10:00;6,387;26,563;14,167;911,897;8021,774
24/02/2023 11:00;6,46;26,819;14;911,616;12609,038
24/02/2023 12:00;4,507;26,819;14,333;911,616;4081,285
24/02/2023 13:00;3,561;26,819;14,667;911,616;80,201
24/02/2023 14:00;2,666;26,819;15;911,616;0
24/02/2023 15:00;2,963;26,819;15;911,616;1630,008
24/02/2023 16:00;2,963;26,819;15;911,616;3924,99
24/02/2023 17:00;2,963;26,819;15;911,616;3021,13
24/02/2023 18:00;2,963;26,819;15;911,616;9628,874
24/02/2023 19:00;2,963;26,819;15;911,616;23466,393
24/02/2023 20:00;2,963;26,819;15;911,616;33738,471
24/02/2023 21:00;2,963;26,819;15;911,616;27333,994
24/02/2023 22:00;2,963;26,819;15;911,616;16306,022
24/02/2023 23:00;2,963;26,819;15;911,616;8295,794
25/02/2023 00:00;2,963;26,819;15;911,616;6478,424
25/02/2023 01:00;2,963;26,819;15;911,616;5323,615
25/02/2023 02:00;2,963;26,819;15;911,616;6556,487
25/02/2023 03:00;2,963;26,819;15;911,616;29977,794
25/02/2023 04:00;2,963;26,819;15;911,616;28880,717
25/02/2023 05:00;2,963;26,819;15;911,616;43357,512
25/02/2023 06:00;2,963;26,819;15;911,616;44469,586
25/02/2023 07:00;2,963;26,819;15;911,616;44042,312
25/02/2023 08:00;2,963;26,819;15;911,616;43762,396
25/02/2023 09:00;2,963;26,819;15;911,616;43413,994
25/02/2023 10:00;2,963;26,819;15;911,616;42448,713
25/02/2023 11:00;2,963;26,819;15;911,616;41714,714
25/02/2023 12:00;2,963;26,819;15;911,616;39717,035
25/02/2023 13:00;2,963;26,819;15;911,616;18790,351
25/02/2023 14:00;2,963;26,819;15;911,616;7557,74
25/02/2023 15:00;2,963;26,819;15;911,616;10505,062
25/02/2023 16:00;2,963;26,819;15;911,616;3949,732
25/02/2023 17:00;2,963;26,819;15;911,616;9845,081
25/02/2023 18:00;2,963;26,819;15;911,616;12172,177
25/02/2023 19:00;2,963;26,819;15;911,616;7301,227
25/02/2023 20:00;2,963;26,819;15;911,616;7374,729
25/02/2023 21:00;2,963;26,819;15;911,616;11363,629
25/02/2023 22:00;2,963;26,819;15;911,616;3255,521
25/02/2023 23:00;2,963;26,819;15;911,616;1215,547
26/02/2023 00:00;2,963;26,819;15;911,616;680,099
26/02/2023 01:00;2,963;26,819;15;911,616;1133,717
26/02/2023 02:00;2,963;26,819;15;911,616;720,055
26/02/2023 03:00;2,963;26,819;15;911,616;906,361
26/02/2023 04:00;2,963;26,819;15;911,616;8955,243
26/02/2023 05:00;2,963;26,819;15;911,616;17496,057
26/02/2023 06:00;2,963;26,819;15;911,616;4474,921
26/02/2023 07:00;2,963;26,819;15;911,616;1360,235
26/02/2023 08:00;2,963;26,819;15;911,616;2429,215
26/02/2023 09:00;2,963;26,819;15;911,616;398,49
26/02/2023 10:00;2,963;26,819;15;911,616;0
26/02/2023 11:00;2,963;26,819;15;911,616;13,503
26/02/2023 12:00;2,963;26,819;15;911,616;1687,932
26/02/2023 13:00;2,963;26,819;15;911,616;1342,415
26/02/2023 14:00;2,963;26,819;15;911,616;1336,124
26/02/2023 15:00;2,963;26,819;15;911,616;1903,09
26/02/2023 16:00;2,963;26,819;15;911,616;3169,426
26/02/2023 17:00;2,963;26,819;15;911,616;6091,201
26/02/2023 18:00;2,963;26,819;15;911,616;7050,421
26/02/2023 19:00;2,963;26,819;15;911,616;11523,554
26/02/2023 20:00;2,963;26,819;15;911,616;26433,291
26/02/2023 21:00;2,963;26,819;15;911,616;30551,725
26/02/2023 22:00;2,963;26,819;15;911,616;33836,821
26/02/2023 23:00;2,963;26,819;15;911,616;26705,121
27/02/2023 00:00;2,963;26,819;15;911,616;30868,114
27/02/2023 01:00;2,963;20,095;15;913,832;25428,605
27/02/2023 02:00;2,963;19,203;15;914,159;21173,423
27/02/2023 03:00;2,963;19,203;15;914,159;17960,596
27/02/2023 04:00;2,963;19,203;15;914,159;12636,501
27/02/2023 05:00;5,302;19,203;11,667;914,159;3330,235
27/02/2023 06:00;5,705;19,203;11;914,159;2449,8
27/02/2023 07:00;5,705;19,203;11;914,159;1631,669
27/02/2023 08:00;5,705;19,203;11;914,159;5322,007
27/02/2023 09:00;5,705;19,203;11;914,159;5274,645
27/02/2023 10:00;5,705;19,203;11;914,159;14983,171
27/02/2023 11:00;5,705;19,203;11;914,159;36575,93
27/02/2023 12:00;5,705;19,203;11;914,159;33501,383
27/02/2023 13:00;5,705;19,203;11;914,159;26601,337
27/02/2023 14:00;5,705;19,203;11;914,159;12929,814
27/02/2023 15:00;5,705;19,203;11;914,159;9607,765
27/02/2023 16:00;5,705;19,203;11;914,159;10461,714
27/02/2023 17:00;5,705;19,203;11;914,159;14535,971
27/02/2023 18:00;5,705;19,203;11;914,159;19760,085
27/02/2023 19:00;5,705;19,203;11;914,159;23232,861
27/02/2023 20:00;5,705;19,203;11;914,159;27393,787
27/02/2023 21:00;5,705;19,203;11;914,159;33407,304
27/02/2023 22:00;5,705;19,203;11;914,159;28590,538
27/02/2023 23:00;5,705;19,203;11;914,159;17229,237
28/02/2023 00:00;5,705;19,203;11;914,159;28345,604
28/02/2023 01:00;5,705;19,203;11;914,159;27101,377
28/02/2023 02:00;5,705;19,203;11;914,159;35399,877
28/02/2023 03:00;5,705;19,203;11;914,159;43262,302
28/02/2023 04:00;5,705;19,203;11;914,159;43828,24
28/02/2023 05:00;5,705;19,203;11;914,159;44408,246
28/02/2023 06:00;5,705;21,152;11;914,141;44388,199
28/02/2023 07:00;5,705;25,488;11;914,101;44219,616
28/02/2023 08:00;5,705;26,804;11;913,635;43407,274
28/02/2023 09:00;5,705;28,022;11;913,345;35850,739
28/02/2023 10:00;6,584;28,659;12,167;913,068;28581,513
28/02/2023 11:00;7,692;28,711;13,667;912,888;21161,497
28/02/2023 12:00;8,109;28,711;13,667;912,888;22643,269
28/02/2023 13:00;7,278;28,711;14;912,888;17634,99
28/02/2023 14:00;5,333;28,642;14,167;912,629;9001,445
28/02/2023 15:00;4,352;27,243;14;910,425;238,056
28/02/2023 16:00;4,352;25,361;14;910,386;58,851
28/02/2023 17:00;4,352;24,191;14;910,701;3028,052
28/02/2023 18:00;4,862;23,919;14;911,142;11034,794
28/02/2023 19:00;8,953;26,972;13,667;910,911;27301,662
28/02/2023 20:00;9,607;27,693;14;910,933;35124,12
28/02/2023 21:00;9,654;26,404;14;911,008;34078,446
28/02/2023 22:00;9,108;25,112;14;910,433;31239,039
28/02/2023 23:00;5,723;24,502;13,5;910,237;11624,684
01/03/2023 00:00;7,115;24,003;14;910,766;13004,124
01/03/2023 01:00;8,699;24,263;13,5;910,528;26992,096
01/03/2023 02:00;7,017;22,842;14;910,265;21528,237
01/03/2023 03:00;5,521;19,885;13,833;911,034;6533,54
01/03/2023 04:00;5,449;18,95;14;912,036;4033,227
01/03/2023 05:00;7,453;20,68;13,833;912,323;16473,929
01/03/2023 06:00;11,395;18,155;13,5;912,193;34063,671
01/03/2023 07:00;13,461;19,918;13,167;912,016;42576,631
01/03/2023 08:00;6,285;19,388;14;912,208;16461,384
01/03/2023 09:00;7,486;23,091;14;911,161;13844,557
01/03/2023 10:00;9,731;24,237;13,667;910,79;30435,316
01/03/2023 11:00;16,089;23,854;13,833;910,662;42551,073
01/03/2023 12:00;15,751;24,855;13,5;910,269;42929,183
01/03/2023 13:00;9,558;25,165;13,833;910,092;38176,089
01/03/2023 14:00;4,611;25,348;14;909,819;1000,419
01/03/2023 15:00;5,575;25,257;14,167;909,858;8739,525
01/03/2023 16:00;6,14;24,739;9;909,722;7090,68
01/03/2023 17:00;6,147;24,486;3;910,199;0
01/03/2023 18:00;5,512;23,865;6,833;910,325;515,603
01/03/2023 19:00;4,394;25,098;12,5;910,511;2441,756
01/03/2023 20:00;3,574;26,315;15;910,607;166,37
01/03/2023 21:00;5,578;26,63;13,667;910,382;3948,713
01/03/2023 22:00;8,144;26,599;12;910,022;17736,192
01/03/2023 23:00;5,055;25,388;13,667;909,894;4069,017
02/03/2023 00:00;3,959;25,243;14,333;910,053;1022,198
02/03/2023 01:00;4,258;24,267;14;910,274;2550,859
02/03/2023 02:00;3,721;23,704;14;910,757;658,842
02/03/2023 03:00;3,928;23,231;14,167;911,535;1017,487
02/03/2023 04:00;3,563;23,128;14,5;912,597;271,43
02/03/2023 05:00;5,377;22,556;13,5;913,444;4698,574
02/03/2023 06:00;6,716;24,06;13,167;914,044;14910,88
02/03/2023 07:00;6,956;25,695;13,667;914,227;17369,521
02/03/2023 08:00;7,637;26,991;13;913,799;21623,379
02/03/2023 09:00;7,014;27,464;13;913,307;20609,894
02/03/2023 10:00;6,059;28,226;13;912,888;10731,955
02/03/2023 11:00;4,787;29,409;14;912,315;5083,428
02/03/2023 12:00;3,418;29,65;14,667;911,941;93,49
02/03/2023 13:00;3,75;29,256;14,5;911,458;57,123
02/03/2023 14:00;3,328;28,763;14,833;910,914;6,824
02/03/2023 15:00;2,786;27,824;15;910,222;0
02/03/2023 16:00;2,893;27,425;15;909,5;0
02/03/2023 17:00;3,981;27,034;13,667;909,459;180,349
02/03/2023 18:00;5,036;25,92;14;909,564;2547,746
02/03/2023 19:00;6,714;27,076;13,667;909,465;8968,148
02/03/2023 20:00;8,835;27,1;12,667;909,191;22639,031
02/03/2023 21:00;9,625;26,025;13;908,793;35341,096
02/03/2023 22:00;9,938;25,196;14;908,075;28043,174
02/03/2023 23:00;12,388;24,443;14;907,379;43851,138
03/03/2023 00:00;11,591;23,834;14;907,011;43498,416
03/03/2023 01:00;10,114;23,421;14;906,735;38633,989
03/03/2023 02:00;9,247;22,678;13,667;906,788;34201,122
03/03/2023 03:00;10,983;21,655;13,667;907,031;41361,141
03/03/2023 04:00;11,069;20,795;13,833;907,66;42926,25
03/03/2023 05:00;11,098;21,24;14;908,269;43111,038
03/03/2023 06:00;12,205;23,059;13,833;908,429;43833,396
03/03/2023 07:00;13,367;24,84;14;908,591;44500,188
03/03/2023 08:00;11,677;26,281;14;908,504;44183,956
03/03/2023 09:00;9,44;27,247;14;908,27;38987,656
03/03/2023 10:00;9,062;28,233;13,5;908,191;32964,979
03/03/2023 11:00;9,097;28,957;13,167;908,078;32027,126
03/03/2023 12:00;9,064;29,526;12,5;907,735;28873,775
03/03/2023 13:00;8,107;29,793;13;907,615;23429,974
03/03/2023 14:00;6,705;29,603;12,833;907,458;13938,099
03/03/2023 15:00;5,298;28,289;13,5;907,159;5800,464
03/03/2023 16:00;4,031;25,988;14,833;907,265;994,042
03/03/2023 17:00;2,806;24,669;15;907,947;1,591
03/03/2023 18:00;3,471;25,134;12,667;908,4;200,21
03/03/2023 19:00;6,418;28,008;13,833;908,472;8891,031
03/03/2023 20:00;8,044;28,21;12,833;909,091;20023,383
03/03/2023 21:00;7,452;26,669;12,5;909,598;17113,193
03/03/2023 22:00;5,601;25,381;12,833;909,568;7979,095
03/03/2023 23:00;4,994;25,023;13,667;909,715;2992,519
04/03/2023 00:00;4,21;23,517;14,167;910,211;1902,083
04/03/2023 01:00;8,51;22,722;13;910,657;13424,108
04/03/2023 02:00;11,224;21,162;13;911,349;39231,824
04/03/2023 03:00;8,752;21,818;12,667;911,972;31878,353
04/03/2023 04:00;6,485;22,576;12,833;913,092;12518,043
04/03/2023 05:00;6,245;22,112;13;914,263;8781,045
04/03/2023 06:00;4,798;22,696;13,833;914,774;6907,669
04/03/2023 07:00;2,825;23,734;15;914,72;6,404
04/03/2023 08:00;3,497;25,779;14,333;914,592;37,216
04/03/2023 09:00;4,663;27,632;13,667;914,386;1922,536
04/03/2023 10:00;4,783;28,072;13,5;914,175;2152,281
04/03/2023 11:00;3,834;27,821;14,333;913,825;1146,967
04/03/2023 12:00;3,215;27,316;14,833;913,126;64,533
04/03/2023 13:00;2,453;26,765;15;912,921;0
04/03/2023 14:00;4,301;26,547;14,167;912,684;473,544
04/03/2023 15:00;4,519;25,389;14,5;912,374;1853,905
04/03/2023 16:00;4,83;24,367;14;912,258;1978,997
04/03/2023 17:00;5,324;24,095;14;912,431;4513,217
04/03/2023 18:00;5,969;25,073;13,333;912,662;6747,294
04/03/2023 19:00;7,238;25,53;13;912,713;13889,438
04/03/2023 20:00;7,991;25,14;12,667;912,9;17379,675
04/03/2023 21:00;9,694;25,125;12,833;912,987;27417,446
04/03/2023 22:00;11,687;25,73;12,833;912,299;37898,334
04/03/2023 23:00;12,14;26,177;13;911,586;41095,336
05/03/2023 00:00;11,12;25,234;12,667;911,489;39420,614
05/03/2023 01:00;6,55;24,811;13;911,459;17993,677
05/03/2023 02:00;6,347;24,659;13,5;911,361;7902,371
05/03/2023 03:00;9,761;24,564;12,833;911,694;28056,557
05/03/2023 04:00;9,887;24,172;12,833;912,438;35607,174
05/03/2023 05:00;10,033;23,793;12,5;912,803;35810,137
05/03/2023 06:00;8,934;25,269;12,833;912,921;29646,253
05/03/2023 07:00;9,358;26,132;12,333;912,894;30189,854
05/03/2023 08:00;11,417;27,225;10,5;912,363;34655,043
05/03/2023 09:00;10,107;28,284;12,833;911,854;36879,858
05/03/2023 10:00;9,562;29,519;13;911,222;32835,284
05/03/2023 11:00;9,469;30,134;13,333;910,308;34096,498
05/03/2023 12:00;7,665;30,42;13,5;909,478;23144,409
05/03/2023 13:00;6,683;30,365;13,833;908,839;12816,621
05/03/2023 14:00;6,27;29,759;14;908,33;9546,529
05/03/2023 15:00;6,097;28,633;14;907,771;10560,931
05/03/2023 16:00;5,672;27,607;13,833;907,66;5721,916
05/03/2023 17:00;7,322;26,565;13,833;908,24;14156,456
05/03/2023 18:00;9,802;26,927;14;908,512;31700,445
05/03/2023 19:00;10,949;27,164;13,667;908,243;38963,105
05/03/2023 20:00;12,011;26,481;14;908,025;43139,446
05/03/2023 21:00;9,284;25,052;13,667;907,575;36204,033
05/03/2023 22:00;9,549;24,042;13,833;906,814;31849,494
05/03/2023 23:00;11,109;24,003;14;906,201;38195,723
06/03/2023 00:00;12,202;23,988;13,833;905,844;43054,48
06/03/2023 01:00;12,106;24,275;14;905,447;44411,376
06/03/2023 02:00;10,517;22,14;14;906,275;41519,156
06/03/2023 03:00;10,038;23,29;13,833;907,26;36364,807
06/03/2023 04:00;10,438;24,024;13,667;908,451;35522,51
06/03/2023 05:00;13,93;24,991;13,833;908,632;43112,917
06/03/2023 06:00;7,8;25,628;13,5;908,259;27726,592
06/03/2023 07:00;7,342;26,419;14;907,733;14868,829
06/03/2023 08:00;6,734;26,788;14;907,013;13759,482
06/03/2023 09:00;8,47;20,373;14;907,954;20929,532
06/03/2023 10:00;10,597;13,759;13,833;908,529;39417,812
06/03/2023 11:00;10,621;13,674;13;907,768;39302,13
06/03/2023 12:00;11,051;13,656;13,833;906,376;39894,803
06/03/2023 13:00;14,613;13,731;4,667;906,051;29867,631
06/03/2023 14:00;17,531;15,345;6,167;905,771;31232,999
06/03/2023 15:00;13,763;16,67;10,167;906,07;41068,293
06/03/2023 16:00;7,976;17,24;9,5;906,405;11284,277
06/03/2023 17:00;9,324;19,77;10,5;906,461;25037,035
06/03/2023 18:00;8,504;22,293;11;907,051;17030,56
06/03/2023 19:00;4,843;22,088;13,333;907,555;12629,068
06/03/2023 20:00;4,1;23,054;14;908,068;570,343
06/03/2023 21:00;5,276;22,887;12,333;908,288;2216,681
06/03/2023 22:00;6,452;23,032;13;908,518;11138,998
06/03/2023 23:00;5,99;22,5;13;908,86;8591,18
07/03/2023 00:00;4,588;22,37;13,167;909,213;2319,168
07/03/2023 01:00;4,347;21,456;13,333;909,474;936,394
07/03/2023 02:00;4,07;19,225;13,5;910,095;364,771
07/03/2023 03:00;4,971;17,523;13,167;910,547;2317,693
07/03/2023 04:00;5,972;17,619;13;911,863;5069,269
07/03/2023 05:00;6,067;18,619;12,5;912,839;7411,401
07/03/2023 06:00;6,478;19,397;11,833;913,362;7963,535
07/03/2023 07:00;4,422;20,677;13;913,396;3195,939
07/03/2023 08:00;2,671;21,907;15;912,999;23,435
07/03/2023 09:00;2,584;22,902;15;912,496;0
07/03/2023 10:00;3,117;23,575;15;912,602;17,457
07/03/2023 11:00;3,102;23,776;15;912,118;25,005
07/03/2023 12:00;3,562;24,12;15;911,454;323,763
07/03/2023 13:00;4,112;24,025;13,5;910,905;1603,047
07/03/2023 14:00;4,163;23,26;13;910,431;1486,202
07/03/2023 15:00;4,257;22,166;13;910,107;1871,766
07/03/2023 16:00;4,607;21,58;13;909,704;2534,586
07/03/2023 17:00;5,43;20,517;13;909,929;6301,449
07/03/2023 18:00;7,058;20,108;12,167;909,823;15530,398
07/03/2023 19:00;8,476;19,998;13,167;909,532;24293,946
07/03/2023 20:00;9,516;20,571;13,667;909,347;31352,528
07/03/2023 21:00;10,148;23,699;13,833;909,124;37863,266
07/03/2023 22:00;11,573;23,251;13,833;909,039;41751,884
07/03/2023 23:00;12,34;22,05;13,667;908,643;43166,418
08/03/2023 00:00;11,797;20,996;14;908,259;42826,13
08/03/2023 01:00;10,949;20,606;14;907,859;40114,35
08/03/2023 02:00;11,804;21,294;13,667;907,479;43592,379
08/03/2023 03:00;11,238;21,192;14;907,798;42667,976
08/03/2023 04:00;10,937;20,826;14;908,905;42854,239
08/03/2023 05:00;9,487;20,658;13,667;909,276;37503,538
08/03/2023 06:00;9,253;22,475;13;909,664;34352,352
08/03/2023 07:00;8,419;23,427;12,667;909,971;26846,561
08/03/2023 08:00;7,058;24,4;12,5;910,072;14353,8
08/03/2023 09:00;8,588;25,555;12,5;910,298;23491,318
08/03/2023 10:00;10,831;26,683;12,667;910,71;34854,506
08/03/2023 11:00;10,752;27,423;13,667;910,847;41641,798
08/03/2023 12:00;9,378;28,083;14;910,889;37162,334
08/03/2023 13:00;6,959;26,796;13,833;910,9;18272,125
08/03/2023 14:00;4,831;25,177;14,167;910,806;4971,516
08/03/2023 15:00;3,768;24,061;14,833;910,888;637,258
08/03/2023 16:00;3,079;23,162;15;911,372;10,302
08/03/2023 17:00;6,16;22,023;12,5;911,95;6555,455
08/03/2023 18:00;7,26;21,748;14;912,561;19289,823
08/03/2023 19:00;7,813;20,313;13,833;912,539;19688,47
08/03/2023 20:00;9,236;20,373;13,833;912,553;32387,897
08/03/2023 21:00;9,396;20,881;14;912,093;34481,193
08/03/2023 22:00;9,024;21,288;13,833;911,705;31719,334
08/03/2023 23:00;9,208;20,196;13,833;911,526;32566,628
09/03/2023 00:00;8,158;20,743;14;911,451;24679,184
09/03/2023 01:00;8,912;24,223;13,667;910,979;25463,125
09/03/2023 02:00;8,563;23,729;12,333;911,094;26346,895
09/03/2023 03:00;7,191;23,441;13,167;911,597;19788,656
09/03/2023 04:00;7,116;22,69;13,167;912,273;10971,541
09/03/2023 05:00;8,205;22,623;13,5;913,334;23537,326
09/03/2023 06:00;7,498;23,577;13,667;913,31;20554,664
09/03/2023 07:00;7,183;24,989;14;913,065;16752,942
09/03/2023 08:00;8,199;26,289;13,333;912,444;24537,637
09/03/2023 09:00;7,105;27,706;12,833;911,872;16181,812
09/03/2023 10:00;8,059;28,822;13;911,304;20124,369
09/03/2023 11:00;7,962;29,31;12,833;910,609;20936,033
09/03/2023 12:00;6,84;29,444;13;909,85;14396,46
09/03/2023 13:00;5,566;28,592;13,667;909,372;7232,871
09/03/2023 14:00;5,304;28,161;13;909,101;3347,403
09/03/2023 15:00;5,035;28,119;14,333;909,086;4362,413
09/03/2023 16:00;5,27;28,119;14,5;909,086;2884,735
09/03/2023 17:00;7,743;28,119;14;909,086;17458,549
09/03/2023 18:00;8,792;27,614;13,333;909,678;28279,149
09/03/2023 19:00;8,843;26,679;13;910,4;37890,3
09/03/2023 20:00;8,843;26,183;13;910,524;38848,399
09/03/2023 21:00;8,843;25,821;13;910,957;21557,547
09/03/2023 22:00;6,809;25,715;13,667;910,878;11822,09
09/03/2023 23:00;6,162;24,898;14,167;910,55;7916,204
10/03/2023 00:00;6,738;21,584;13,5;910,873;14419,834
10/03/2023 01:00;5,052;17,335;14,5;910,906;6639,093
10/03/2023 02:00;4,135;16,159;14,167;911,242;582,337
10/03/2023 03:00;4,313;15,487;15;911,707;3467,821
10/03/2023 04:00;4,312;15,597;13,833;911,871;960,846
10/03/2023 05:00;4,236;17,014;14,667;912,648;2098,996
10/03/2023 06:00;3,54;20,069;15;913,334;170,114
10/03/2023 07:00;3,378;25,209;15;913,808;51,801
10/03/2023 08:00;3,437;26,83;15;913,679;34,563
10/03/2023 09:00;4,086;26,301;14;913,437;512,522
10/03/2023 10:00;3,32;25,849;14,667;913,206;1287,471
10/03/2023 11:00;4,549;25,376;12,167;912,569;400,413
10/03/2023 12:00;5,853;25,881;13,167;911,961;8470,147
10/03/2023 13:00;4,281;25,698;14;911,566;1379,452
10/03/2023 14:00;5,322;25,544;13,833;911,27;2758,992
10/03/2023 15:00;7,298;24,798;14;910,905;13274,244
10/03/2023 16:00;8,892;24,078;13,833;910,734;27505,514
10/03/2023 17:00;9,059;24,117;14;911,147;31389,169
10/03/2023 18:00;9,228;23,463;13,833;911,598;32463,405
10/03/2023 19:00;9,117;23,017;13,5;911,582;30946,062
10/03/2023 20:00;8,977;22,865;14;911,504;31624,206
10/03/2023 21:00;9,321;24,571;14;911,167;33103,301
10/03/2023 22:00;9,91;26,684;14;910,837;37616,066
10/03/2023 23:00;9,375;26,589;14;910,55;34979,827
11/03/2023 00:00;9,033;26,764;13,833;910,138;31906,622
11/03/2023 01:00;6,03;27,037;14;909,893;12057,402
11/03/2023 02:00;6,289;26,792;14,167;909,815;10578,483
11/03/2023 03:00;5,502;25,491;13,833;910,471;6794,1
11/03/2023 04:00;5,625;24,135;14;911,318;5520,846
11/03/2023 05:00;7,964;23,591;13,833;911,965;18236,451
11/03/2023 06:00;8,706;24,874;13,5;912,176;25812,815
11/03/2023 07:00;9,249;26,062;13,667;912,024;32421,462
11/03/2023 08:00;10,751;27,28;13,833;911,824;40813,572
11/03/2023 09:00;9,961;28,269;14;911,524;39109,287
11/03/2023 10:00;11,148;29,304;13,667;911,276;40464,098
11/03/2023 11:00;11,414;30,301;13,667;910,916;42289,925
11/03/2023 12:00;10,199;30,971;13,833;910,552;39527,093
11/03/2023 13:00;9,096;30,315;14;910,215;33148,283
11/03/2023 14:00;7,26;29,513;13,833;909,809;18318,881
11/03/2023 15:00;6,308;28,461;14;909,507;12197,421
11/03/2023 16:00;5,621;27,741;13,667;909,355;6190,94
11/03/2023 17:00;8,414;28,106;14;909,694;19361,71
11/03/2023 18:00;10,067;27,736;13,833;909,939;37352,593
11/03/2023 19:00;10,511;27,554;13,667;910,109;39447,121
11/03/2023 20:00;11,786;27,186;13,833;910,377;42595,657
11/03/2023 21:00;9,403;26,511;13,667;910,64;37361,921
11/03/2023 22:00;6,981;26,732;13,333;910,682;16300,56
11/03/2023 23:00;6,232;26,676;13,667;910,446;10042,49
12/03/2023 00:00;7,713;25,921;12,167;910,243;19097,478
12/03/2023 01:00;6,684;25,019;13,667;910,003;14825,059
12/03/2023 02:00;6,027;25,176;14;910,433;7746,479
12/03/2023 03:00;6,706;25,16;13,333;911,098;11703,862
12/03/2023 04:00;6,929;24,368;13;912,888;14375,281
12/03/2023 05:00;6,714;24,919;14;913,624;16951,481
12/03/2023 06:00;4,435;25,869;14,833;913,454;7101,46
12/03/2023 07:00;4,159;26,71;15;913,286;346,461
12/03/2023 08:00;4,361;27,808;15;913,167;1948,604
12/03/2023 09:00;4,694;28,565;14,833;912,878;2478,635
12/03/2023 10:00;5,91;29,043;14,167;912,41;7224,775
12/03/2023 11:00;7,57;29,588;13,667;912,029;16446,523
12/03/2023 12:00;8,021;29,338;13,5;911,358;22129,556
12/03/2023 13:00;7,019;29,493;13,833;910,882;17546,61
12/03/2023 14:00;5,474;29,107;14;910,269;7446,725
12/03/2023 15:00;4,09;28,428;13,833;909,768;852,334
12/03/2023 16:00;6,317;26,844;13,5;909,834;8128,802
12/03/2023 17:00;7,838;26,21;14;910,138;16028,187
12/03/2023 18:00;10,72;25,769;13,833;910,506;38001,766
12/03/2023 19:00;10,671;25,711;13,833;910,8;41123,328
12/03/2023 20:00;12,993;23,88;13,667;911,602;41908,47
12/03/2023 21:00;13,4;20,966;14;911,738;43498,742
12/03/2023 22:00;12,613;22,076;14;910,475;43506,896
12/03/2023 23:00;9,578;24,246;14;909,916;38733,822
13/03/2023 00:00;8,578;24,085;10;909,966;20911,948
13/03/2023 01:00;7,331;23,719;14,167;910,102;25321,696
13/03/2023 02:00;3,39;22,604;15;910,841;5333,433
13/03/2023 03:00;5,146;18,029;12,833;911,913;3001,665
13/03/2023 04:00;3,514;17,604;15;912,538;1136,412
13/03/2023 05:00;3,817;19,174;13,333;913,469;14,739
13/03/2023 06:00;5,047;20,847;14,5;913,979;2128,991
13/03/2023 07:00;5,144;21,744;14,333;913,994;7964,403
13/03/2023 08:00;2,789;22,199;15;913,623;387,288
13/03/2023 09:00;3,425;22,802;14,833;913,352;0,255
13/03/2023 10:00;3,978;23,761;14,667;913,127;109,805
13/03/2023 11:00;4,894;24,651;14,333;912,319;2414,141
13/03/2023 12:00;5,299;24,932;13,833;911,717;4081,475
13/03/2023 13:00;5,883;24,587;14;911,651;7049,803
