Date;Active_Power_ 1H_kW;Ambient_Temperature_ 1H_m_s;Wind_Speed_1H_m_s;Exported_Energy_1H_kWh;Imported_Energy_1H_kWh;Reactive_Q1_1H_kVArh;Reactive_Q2_1H_kVArh;Reactive_Q3_1H_kVArh;Reactive_Q4_1H_kVArh
30/07/2022 04:00;21278,149;13,943;19,699;20958;0;0;0;1261;0
30/07/2022 05:00;21281,065;14,011;19,276;20965;0;0;0;1257;0
30/07/2022 06:00;21266,325;14,071;18,261;20946;0;0;0;1367;0
30/07/2022 07:00;21281,991;13,774;18,591;20960;0;0;0;1272;0
30/07/2022 08:00;19951,901;12,639;15,508;20794;0;0;0;1702;0
30/07/2022 09:00;17997,91;13,102;10,174;17816;0;0;0;6443;0
30/07/2022 10:00;17171,251;14,248;9,833;15943;0;0;0;9016;0
30/07/2022 11:00;19252,528;15,141;10,684;18857;0;0;0;8169;0
30/07/2022 12:00;18953,065;16,51;10,619;19207;0;0;0;7316;0
30/07/2022 13:00;2868,177;17,516;5,143;6558;0;0;0;6021;0
30/07/2022 14:00;827,568;18,119;3,877;893;0;0;0;5649;141
30/07/2022 15:00;1274,565;18,232;4,245;934;9;0;0;4867;831
30/07/2022 16:00;1564,563;17,736;4,517;1626;0;0;0;5052;0
30/07/2022 17:00;2044,313;16,772;4,85;1511;0;0;0;7023;0
30/07/2022 18:00;1041,604;16,019;4,201;1560;0;0;0;7356;0
30/07/2022 19:00;470,018;15,954;3,519;229;96;0;0;4302;6052
30/07/2022 20:00;237,402;15,363;3,473;362;42;0;0;7050;3480
30/07/2022 21:00;-4,043;14,005;2,717;157;141;0;0;4400;5426
30/07/2022 22:00;-78,74;14,585;1,964;0;270;0;0;25;6222
30/07/2022 23:00;16,677;15,105;3,007;113;44;0;0;2343;1363
31/07/2022 00:00;1856,029;14,001;4,433;1128;75;0;0;4364;2010
31/07/2022 01:00;5383,072;13,499;6,007;3943;0;0;0;5278;0
31/07/2022 02:00;7047,331;14,081;6,807;7739;0;0;0;4961;0
31/07/2022 03:00;3071,946;14,192;5,498;3697;0;0;0;5440;0
31/07/2022 04:00;2399,037;14,309;5,041;2403;0;0;0;5264;0
31/07/2022 05:00;4108,431;13,498;5,876;3164;0;0;0;5355;0
31/07/2022 06:00;5435,184;13,552;6,279;5262;0;0;0;3991;0
31/07/2022 07:00;4218,947;13,525;5,708;4920;0;0;0;3396;0
31/07/2022 08:00;6397,094;13,313;6,658;5622;0;0;0;2270;0
31/07/2022 09:00;4226,032;10,768;5,811;4818;0;0;0;4083;0
31/07/2022 10:00;2508,365;9,985;4,613;2799;0;0;0;4561;0
31/07/2022 11:00;1539,513;11,239;4,115;1555;0;0;0;5510;0
31/07/2022 12:00;1145,363;12,608;3,847;1059;0;0;0;5901;0
31/07/2022 13:00;840,074;15,062;3,968;848;0;0;0;5580;0
31/07/2022 14:00;1426,138;16,925;4,796;1266;0;0;0;4554;0
31/07/2022 15:00;1152,14;17,248;4,561;1167;0;0;0;4953;0
31/07/2022 16:00;1177,332;17,272;4,583;1039;0;0;0;5230;0
31/07/2022 17:00;1307,591;16,794;4,759;1148;0;0;0;5531;0
31/07/2022 18:00;2235,469;15,23;5,328;1896;0;0;0;5592;0
31/07/2022 19:00;3374,361;14,171;5,763;3349;0;0;0;9583;0
31/07/2022 20:00;2360,753;13,473;5,166;2312;0;0;0;10581;0
31/07/2022 21:00;1661,085;12,877;4,585;1446;0;0;0;11724;0
31/07/2022 22:00;4564,107;12,32;6,258;3583;0;0;0;10593;0
31/07/2022 23:00;8206,143;12,796;7,456;7733;0;0;0;8223;0
01/08/2022 00:00;8569,749;13,137;7,532;7911;0;0;0;6908;0
01/08/2022 01:00;6797,191;13,616;6,993;7954;0;0;0;7666;0
01/08/2022 02:00;3623,714;13,804;5,618;3594;0;0;0;6548;0
01/08/2022 03:00;5937,494;14,237;6,523;5756;0;0;0;6064;0
01/08/2022 04:00;3808,914;14,226;5,76;3772;0;0;0;6545;0
01/08/2022 05:00;4738,242;14,313;6,223;4731;0;0;0;6567;0
01/08/2022 06:00;4776,045;14,072;6,18;3987;0;0;0;8038;0
01/08/2022 07:00;6311,103;14,152;6,678;6641;0;0;0;11427;0
01/08/2022 08:00;6004,86;15,196;6,686;5277;0;0;0;11853;0
01/08/2022 09:00;5429,956;15,561;6,637;5170;0;0;0;11622;0
01/08/2022 10:00;9758,28;14,219;7,495;8690;0;0;0;7404;0
01/08/2022 11:00;12635,39;14,882;8,574;11850;0;0;0;5975;0
01/08/2022 12:00;16567,146;17,582;10,92;15499;0;0;0;4546;0
01/08/2022 13:00;17217,884;18,266;9,859;17364;0;0;0;5366;0
01/08/2022 14:00;12795,067;18,856;8,488;13616;0;0;0;6690;0
01/08/2022 15:00;6051,936;19,411;6,577;7387;0;0;0;8154;0
01/08/2022 16:00;4198,247;19,31;5,891;4155;0;0;0;8461;0
01/08/2022 17:00;2755,534;18,852;5,231;3126;0;0;0;8678;0
01/08/2022 18:00;4153,912;18,015;5,699;2585;0;0;0;8767;44
01/08/2022 19:00;15763,77;16,609;9,652;12906;0;0;0;9080;0
01/08/2022 20:00;19128,988;15,526;10,549;18897;0;0;0;7954;0
01/08/2022 21:00;16162,508;14,786;9,74;17671;0;0;0;8157;0
01/08/2022 22:00;11827,029;14,04;8,454;12033;0;0;0;10164;0
01/08/2022 23:00;3884,045;14,638;6,062;5546;0;0;0;9929;0
02/08/2022 00:00;2384,75;16,324;5,056;2161;0;0;0;9516;0
02/08/2022 01:00;1016,41;16,513;3,914;1425;0;0;0;6624;0
02/08/2022 02:00;97,854;16,202;2,969;155;10;0;0;1017;439
02/08/2022 03:00;50,798;15,647;3,053;13;53;0;0;402;1095
02/08/2022 04:00;107,657;16,011;2,991;81;3;0;0;1654;1163
02/08/2022 05:00;72,768;16,21;3,086;75;4;0;0;2798;937
02/08/2022 06:00;16,243;16,133;3,046;20;60;0;0;2412;5277
02/08/2022 07:00;146,346;16,173;3,323;61;231;0;0;2847;8448
02/08/2022 08:00;747,35;16,069;3,96;456;0;0;0;11632;0
02/08/2022 09:00;1673,135;14,267;4,43;1406;0;0;0;9876;0
02/08/2022 10:00;5051,2;14,208;5,888;3835;0;0;0;8420;0
02/08/2022 11:00;11369,905;14,746;7,891;9941;0;0;0;6844;0
02/08/2022 12:00;10030,633;15,175;7,354;10612;0;0;0;6575;0
02/08/2022 13:00;2651,062;14,957;4,066;4449;14;0;0;7242;1382
02/08/2022 14:00;1271,27;14,834;3,63;662;6;0;0;6708;1207
02/08/2022 15:00;1251,159;15,047;3,757;1389;0;0;0;6699;0
02/08/2022 16:00;3136,97;14,37;4,748;2388;0;0;0;6682;0
02/08/2022 17:00;5570,058;13,027;5,768;4977;0;0;0;8103;0
02/08/2022 18:00;12238,715;11,354;7,435;10465;0;0;0;7071;0
02/08/2022 19:00;11486,207;10,326;7,387;11909;0;0;0;9267;0
02/08/2022 20:00;8280,032;11,707;7,836;8908;0;0;0;10076;0
02/08/2022 21:00;6991,204;11,611;7,503;6636;0;0;0;10221;0
02/08/2022 22:00;7057,333;10,71;7,566;7283;0;0;0;10051;0
02/08/2022 23:00;5260,483;10,257;6,937;6009;0;0;0;10251;0
03/08/2022 00:00;1967,063;10,102;5,093;2103;0;0;0;10071;0
03/08/2022 01:00;255,687;10,027;3,261;510;33;0;0;5315;1001
03/08/2022 02:00;-187,932;10,428;1,71;0;262;0;0;0;5766
03/08/2022 03:00;10,919;10,374;2,766;67;165;0;0;1279;3880
03/08/2022 04:00;-188,336;10,43;2,407;18;248;0;0;441;6021
03/08/2022 05:00;118,554;9,119;3,354;15;108;0;0;1401;4284
03/08/2022 06:00;1235,772;6,79;4,637;914;0;0;0;11100;0
03/08/2022 07:00;4532,909;6,951;6,152;3064;0;0;0;11832;0
03/08/2022 08:00;10049,455;7,584;7,574;9072;0;0;0;11628;0
03/08/2022 09:00;10294,567;8,008;7,704;10145;0;0;0;11751;0
03/08/2022 10:00;8244,454;8,434;7,255;8542;0;0;0;12068;0
03/08/2022 11:00;7142,846;8,602;6,581;7833;0;0;0;9918;0
03/08/2022 12:00;4872,026;7,562;4,878;5034;0;0;0;7503;0
03/08/2022 13:00;8155,094;11,484;7,068;6804;0;0;0;9655;0
03/08/2022 14:00;8611,218;13,439;7,642;9323;0;0;0;9821;0
03/08/2022 15:00;5571,625;13,529;6,515;5784;0;0;0;11743;0
03/08/2022 16:00;5610,545;11,712;6,52;5677;0;0;0;10524;0
03/08/2022 17:00;4795,322;10,898;6,186;4545;0;0;0;10985;0
03/08/2022 18:00;3347,376;9,793;5,601;3813;0;0;0;11307;0
03/08/2022 19:00;2237,454;8,91;4,927;2082;0;0;0;11340;0
03/08/2022 20:00;2847,626;7,965;5,293;2732;0;0;0;11332;0
03/08/2022 21:00;1612,183;6,983;4,58;1446;0;0;0;11351;0
03/08/2022 22:00;1591,833;6,506;4,429;1633;19;0;0;9984;1365
03/08/2022 23:00;2971,789;6,019;5,353;2331;0;0;0;11343;0
04/08/2022 00:00;1550,728;6,002;4,431;2132;0;0;0;11253;9
04/08/2022 01:00;97,107;6,31;3,274;174;41;0;0;4975;3546
04/08/2022 02:00;-90,58;6,312;2,538;54;181;0;0;1778;5618
04/08/2022 03:00;-155,443;6,877;1,851;0;210;0;0;0;3997
04/08/2022 04:00;-76,076;7,782;1,262;0;138;0;0;0;1523
04/08/2022 05:00;-63,987;7,675;2,229;0;87;0;0;106;573
04/08/2022 06:00;-46,647;6,722;3,031;9;107;0;0;1536;6340
04/08/2022 07:00;-273,805;7,657;1,927;0;397;0;0;0;10256
04/08/2022 08:00;-221,032;8,003;2,019;0;392;0;0;0;9942
04/08/2022 09:00;-87,207;7,013;2,182;0;118;0;0;0;154
04/08/2022 10:00;-64,905;9,206;1,575;0;104;0;0;0;170
04/08/2022 11:00;104,534;9,171;3,069;51;57;0;0;2619;2632
04/08/2022 12:00;-156,175;10,784;2,497;12;199;0;0;882;6155
04/08/2022 13:00;-20,487;9,485;2,37;3;126;0;0;644;4854
04/08/2022 14:00;-144,098;12,263;2,046;7;165;0;0;390;4356
04/08/2022 15:00;-147,547;13,361;2,07;0;201;0;0;31;4417
04/08/2022 16:00;-155,367;13,759;1,783;0;213;0;0;0;4083
04/08/2022 17:00;-157,159;13,184;2,126;0;218;0;0;0;4392
04/08/2022 18:00;332,342;11,642;3,301;84;127;0;0;2076;2600
04/08/2022 19:00;2076,42;10,174;4,697;1457;0;0;0;11756;0
04/08/2022 20:00;8321,945;9,673;7,24;5886;0;0;0;11734;0
04/08/2022 21:00;16277,713;9,087;9,48;15247;0;0;0;10637;0
04/08/2022 22:00;20162,566;9,421;10,967;18848;0;0;0;5839;0
04/08/2022 23:00;20400,146;9,528;10,79;20398;0;0;0;2730;0
05/08/2022 00:00;17086,893;8,889;9,766;17220;0;0;0;5882;0
05/08/2022 01:00;10056,842;8,732;8,079;12396;0;0;0;7824;0
05/08/2022 02:00;4658,247;9,962;5,993;5130;0;0;0;6378;0
05/08/2022 03:00;14251,122;10,705;9,597;11247;0;0;0;4788;0
05/08/2022 04:00;16542,806;10,847;11,584;16742;0;0;0;5223;0
05/08/2022 05:00;15836,257;10,552;9,363;15090;0;0;0;4623;0
05/08/2022 06:00;20134,159;11,156;11,153;19248;0;0;0;2877;0
05/08/2022 07:00;19658,196;10,637;10,478;20116;0;0;0;3324;0
05/08/2022 08:00;13108,797;10,086;8,491;14664;0;0;0;9469;0
05/08/2022 09:00;9320,419;10,118;7,578;9411;0;0;0;11685;0
05/08/2022 10:00;7413,167;11,41;6,955;8187;0;0;0;12332;0
05/08/2022 11:00;5121,687;13,076;6,215;5253;0;0;0;12591;0
05/08/2022 12:00;7561,177;14,088;6,98;5457;0;0;0;12445;0
05/08/2022 13:00;10498,941;14,717;7,848;10820;0;0;0;10449;0
05/08/2022 14:00;7723,566;15,246;7,085;8427;0;0;0;9597;0
05/08/2022 15:00;4136,643;15,568;5,832;4770;0;0;0;10671;0
05/08/2022 16:00;7907,347;14,48;7,209;5703;0;0;0;10271;0
05/08/2022 17:00;15497,468;14,199;9,374;13864;0;0;0;8076;0
05/08/2022 18:00;19961,473;13,569;10,957;18957;0;0;0;5187;0
05/08/2022 19:00;20941,436;12,647;11,548;20727;0;0;0;2136;0
05/08/2022 20:00;18218,775;11,572;10,125;19481;0;0;0;5514;0
05/08/2022 21:00;3620,962;11,409;5,733;6303;0;0;0;12198;0
05/08/2022 22:00;1717,895;11,167;4,423;1069;0;0;0;10380;3
05/08/2022 23:00;6554,272;6,532;4,395;4694;0;0;0;6099;0
06/08/2022 00:00;11143,992;6,405;6,208;11056;0;0;316;385;0
06/08/2022 01:00;10577,354;6,488;5,688;10596;0;0;80;1019;0
06/08/2022 02:00;6826,326;5,998;4,564;8199;0;0;19;2611;0
06/08/2022 03:00;4134,714;5,615;3,827;4320;0;0;0;3971;0
06/08/2022 04:00;3423,832;5,908;3,51;3302;0;0;0;4456;0
06/08/2022 05:00;3723,932;6,165;3,616;3276;0;0;0;4649;0
06/08/2022 06:00;7523,655;6,15;4,564;6711;0;0;0;3765;0
06/08/2022 07:00;7914,197;5,894;4,845;7464;0;0;0;3874;0
06/08/2022 08:00;9437,988;5,924;5,566;9759;0;0;38;1880;0
06/08/2022 09:00;2144,698;5,481;2,967;2986;0;0;0;5656;0
06/08/2022 10:00;9584,908;5,785;5,689;7554;0;0;97;3174;0
06/08/2022 11:00;4076,611;5,876;3,321;6566;50;0;137;1247;1446
06/08/2022 12:00;1436,933;5,893;2,582;885;21;0;0;3576;1213
06/08/2022 13:00;959,458;6,326;2,334;1188;0;0;0;3799;21
06/08/2022 14:00;865,88;6,217;2,161;550;22;0;0;2028;1103
06/08/2022 15:00;1070,08;5,582;2,493;1356;2;0;0;3479;0
06/08/2022 16:00;1663,944;6,472;2,953;1136;0;0;0;5071;0
06/08/2022 17:00;4366,288;6,237;4,471;4030;0;0;0;4355;0
06/08/2022 18:00;3495,037;5,006;4,285;3608;0;0;0;5245;0
06/08/2022 19:00;3028,715;4,023;4,333;3084;0;0;0;8375;0
06/08/2022 20:00;2114,44;4,088;3,865;2121;0;0;0;8451;0
06/08/2022 21:00;3007,133;4,121;4,101;2169;0;0;0;8448;0
06/08/2022 22:00;10094,855;4,726;6,252;8172;0;0;0;6780;0
06/08/2022 23:00;15165,046;5,514;8,274;14491;0;0;340;963;0
07/08/2022 00:00;15170,065;5,267;8,819;14966;0;0;497;84;0
07/08/2022 01:00;15198,797;4,621;10,707;15000;0;0;528;0;0
07/08/2022 02:00;15198,145;4,242;10,944;14998;0;0;529;0;0
07/08/2022 03:00;15201,328;4,672;9,63;15005;0;0;522;0;0
07/08/2022 04:00;15117,165;4,635;8,467;14913;0;0;344;237;0
07/08/2022 05:00;14944,239;4,869;7,976;14932;0;0;360;205;0
07/08/2022 06:00;11299,02;5,263;6,552;11627;0;0;0;1961;0
07/08/2022 07:00;14525,415;5,101;7,788;13785;0;0;126;523;0
07/08/2022 08:00;15108,403;4,44;8,435;14793;0;0;280;524;0
07/08/2022 09:00;15138,926;4,685;8,016;14989;0;0;417;42;0
07/08/2022 10:00;14047,137;4,784;7,173;14274;0;0;81;942;0
07/08/2022 11:00;13468,628;5,385;6,887;13307;0;0;18;2397;0
07/08/2022 12:00;14127,302;5,996;7,185;13899;0;0;57;2059;0
07/08/2022 13:00;12984,063;5,715;6,736;12925;0;0;2;3942;0
07/08/2022 14:00;12704,787;6,013;6,666;12318;0;0;1;4652;0
07/08/2022 15:00;11588,614;5,632;6,462;12134;0;0;3;4317;0
07/08/2022 16:00;13525,394;5,668;6,95;12469;0;0;17;4270;0
07/08/2022 17:00;10484,089;5,413;6,194;11586;0;0;10;3842;0
07/08/2022 18:00;7887,071;5,039;5,747;8340;0;0;0;5206;0
07/08/2022 19:00;7535,377;4,459;5,391;7721;0;0;0;7500;0
07/08/2022 20:00;4628,863;3,995;4,477;5214;0;0;0;7394;0
07/08/2022 21:00;5188,154;3,7;4,844;3742;0;0;0;8376;0
07/08/2022 22:00;7858,507;3,589;5,61;8192;0;0;0;6450;0
07/08/2022 23:00;3099,787;2,786;4,148;3687;0;0;0;6673;0
08/08/2022 00:00;1833,405;2,556;3,721;2125;0;0;0;6689;0
08/08/2022 01:00;2922,27;2,324;4,025;1964;0;0;0;6222;0
08/08/2022 02:00;2421,97;2,19;3,594;3334;0;0;0;5416;0
08/08/2022 03:00;-70,984;2,587;1,945;137;96;0;0;2039;3285
08/08/2022 04:00;-48,65;2,116;2,03;1;118;0;0;192;3256
08/08/2022 05:00;-119,882;2,321;1,604;0;132;0;0;46;2589
08/08/2022 06:00;-154,382;2,339;1,585;0;201;0;0;0;4812
08/08/2022 07:00;-135,499;2,584;0,972;0;233;0;0;0;5613
08/08/2022 08:00;91,057;1,242;2,117;41;58;0;0;3779;1413
08/08/2022 09:00;364,693;0,845;2,606;195;0;0;0;6624;1719
08/08/2022 10:00;-133,239;1,557;1,789;67;168;0;0;2398;6033
08/08/2022 11:00;-208,906;2,463;1,208;0;318;0;0;0;8480
08/08/2022 12:00;-7,425;2,531;1,839;0;198;0;0;108;5298
08/08/2022 13:00;1000,683;1,734;3,06;513;5;0;0;8172;315
08/08/2022 14:00;2315,669;1,353;3,781;2102;0;0;0;8457;0
08/08/2022 15:00;1469,252;1,151;3,363;1654;0;0;0;8475;0
08/08/2022 16:00;1696,671;1,156;3,507;1523;0;0;0;8472;0
08/08/2022 17:00;1564,999;1,047;3,393;1156;0;0;0;8478;0
08/08/2022 18:00;3360,034;0,873;4,249;3054;0;0;0;8430;0
08/08/2022 19:00;3757,908;0,772;4,38;3672;0;0;0;8396;0
08/08/2022 20:00;2786,04;0,777;4,001;3036;0;0;0;8424;0
08/08/2022 21:00;1458,075;0,815;3,393;1580;0;0;0;8464;0
08/08/2022 22:00;978,617;0,782;3,149;967;0;0;0;8478;0
08/08/2022 23:00;816,36;0,702;3,009;663;0;0;0;8426;0
09/08/2022 00:00;334,724;0,856;2,526;446;9;0;0;5403;607
09/08/2022 01:00;59,043;0,893;2,193;66;16;0;0;1320;1719
09/08/2022 02:00;-113,333;1,267;1,762;0;135;0;0;0;2616
09/08/2022 03:00;-108,227;1,344;1,161;0;146;0;0;0;2223
09/08/2022 04:00;-113,343;1,462;1,293;0;156;0;0;0;2993
09/08/2022 05:00;-66,168;1,226;1,633;0;111;0;0;0;1078
09/08/2022 06:00;1533,082;0,478;3,36;922;21;0;0;5770;890
09/08/2022 07:00;1987,006;0,464;3,634;1910;0;0;0;8463;0
09/08/2022 08:00;2840,137;0,429;4,008;2232;0;0;0;8462;0
09/08/2022 09:00;5100,215;0,68;4,716;5097;0;0;0;8284;0
09/08/2022 10:00;2613,689;1,261;3,847;2862;0;0;0;8432;0
09/08/2022 11:00;3022,642;2,019;4,012;2716;0;0;0;8437;0
09/08/2022 12:00;2786,282;3,226;3,939;2900;0;0;0;8442;0
09/08/2022 13:00;2548,513;4,422;3,821;2163;0;0;0;8453;0
09/08/2022 14:00;4940,257;5,306;4,685;4353;0;0;0;7459;0
09/08/2022 15:00;6809,927;5,958;5,206;6330;0;0;0;5697;0
09/08/2022 16:00;7295,748;6,256;5,389;7435;0;0;0;6282;0
09/08/2022 17:00;6465,003;6,351;5,167;6138;0;0;0;7644;0
09/08/2022 18:00;10979,327;5,783;6,249;9336;0;0;0;6776;0
09/08/2022 19:00;14238,011;5,635;7,154;13709;0;0;39;3402;0
09/08/2022 20:00;14325,177;5,151;7,337;14424;0;0;228;1548;0
09/08/2022 21:00;8648,44;5,409;5,795;9732;0;0;0;6712;0
09/08/2022 22:00;11409,067;5,532;6,378;9972;0;0;0;7140;0
09/08/2022 23:00;15014,657;5,389;9,125;14550;0;0;182;1136;0
10/08/2022 00:00;15200,681;5,594;12,605;15000;0;0;531;9;0
10/08/2022 01:00;15116,822;5,26;13,339;14916;0;0;310;357;0
10/08/2022 02:00;15141,828;5,082;13,5;14952;0;0;402;205;0
10/08/2022 03:00;15134,688;5,015;13,541;14934;0;0;290;243;0
10/08/2022 04:00;15200,046;4,945;12,17;15001;0;0;519;0;0
10/08/2022 05:00;15082,957;4,505;10,666;14993;0;0;510;17;0
10/08/2022 06:00;15110,284;4,387;10,537;14970;0;0;390;129;0
10/08/2022 07:00;13834,201;5,099;14,326;14050;0;0;3;3381;0
10/08/2022 08:00;14004,804;4,817;13,791;13361;0;0;1;5085;0
10/08/2022 09:00;15200,631;4,718;10,617;15000;0;0;461;18;0
10/08/2022 10:00;15163,4;5,236;11,558;14979;0;0;418;76;0
10/08/2022 11:00;15197,344;6,417;11,109;14989;0;0;467;42;0
10/08/2022 12:00;15173,299;7,638;9,462;14988;0;0;486;35;0
10/08/2022 13:00;15077,417;9,511;10,014;14960;0;0;427;111;0
10/08/2022 14:00;15174,66;10,396;11,228;14884;0;0;390;255;0
10/08/2022 15:00;15100,525;10,294;10,409;14984;0;0;468;42;0
10/08/2022 16:00;11572,122;9,474;6,465;12900;0;0;57;3543;0
10/08/2022 17:00;11911,78;9,253;6,509;10527;0;0;0;5824;0
10/08/2022 18:00;15055,403;8,9;8,248;14544;0;0;320;1007;0
10/08/2022 19:00;6468,404;7,607;5,162;8673;0;0;57;6091;0
10/08/2022 20:00;8848,058;7,102;5,834;7561;0;0;0;7760;0
10/08/2022 21:00;6889,005;6,038;5,324;7893;0;0;0;7612;0
10/08/2022 22:00;5422,483;5,24;4,747;4973;0;0;0;8253;0
10/08/2022 23:00;2107,627;4,738;3,513;3078;0;0;0;8370;0
11/08/2022 00:00;2846,619;4,938;4,13;2023;0;0;0;7697;0
11/08/2022 01:00;9685,803;5,209;5,983;7694;0;0;0;5232;0
11/08/2022 02:00;13464,039;5,412;7,187;12735;0;0;0;4770;0
11/08/2022 03:00;15189,772;6,203;10,199;14965;0;0;405;91;0
11/08/2022 04:00;15112,649;6,609;9,387;14918;0;0;382;144;0
11/08/2022 05:00;15200,414;6,916;9,15;14998;0;0;443;2;0
11/08/2022 06:00;15114,543;7,488;8,605;14976;0;0;405;55;0
11/08/2022 07:00;14520,749;7,198;7,879;14399;0;0;183;960;0
11/08/2022 08:00;14858,901;7,403;8,028;14583;0;0;112;828;0
11/08/2022 09:00;14154,747;9,317;8,633;14637;0;0;162;2141;0
11/08/2022 10:00;7689,064;11,157;7,289;8908;0;0;0;9862;0
11/08/2022 11:00;7897,331;12,745;7,601;7436;0;0;0;10251;0
11/08/2022 12:00;3620,609;13,8;5,73;4527;0;0;0;11132;0
11/08/2022 13:00;1797,798;14,83;4,712;1827;0;0;0;12259;291
11/08/2022 14:00;2256,318;15,782;4,857;2137;0;0;0;12380;66
11/08/2022 15:00;2155,602;16,273;4,798;1388;0;0;0;12427;142
11/08/2022 16:00;5839,165;15,779;6,607;4957;0;0;0;11216;0
11/08/2022 17:00;7533,306;15,135;7,179;6699;0;0;0;11185;0
11/08/2022 18:00;13817,728;14,154;8,979;12162;0;0;0;10772;0
11/08/2022 19:00;18238,771;13,253;10,024;17253;0;0;0;9681;0
11/08/2022 20:00;17946,898;12,675;10,239;17270;0;0;0;8932;0
11/08/2022 21:00;16550,371;11,954;10,008;19125;0;0;0;4335;0
11/08/2022 22:00;5416,369;12,521;6,513;6318;0;0;0;12545;0
11/08/2022 23:00;5581,382;12,726;6,453;4579;0;0;0;12634;0
12/08/2022 00:00;9820,357;11,76;7,71;8480;0;0;0;11999;0
12/08/2022 01:00;11482,719;10,381;8,207;11119;0;0;0;9384;0
12/08/2022 02:00;17022,324;10,864;9,518;15710;0;0;0;8818;0
12/08/2022 03:00;20966,871;12,124;15,642;19893;0;0;0;3596;0
12/08/2022 04:00;11029,153;11,045;9,218;14332;0;0;0;4207;0
12/08/2022 05:00;11562,06;10,02;8,066;8850;0;0;0;8141;0
12/08/2022 06:00;17493,561;10,096;9,863;16779;0;0;0;9390;0
12/08/2022 07:00;20992,502;9,803;12,604;20169;0;0;0;3363;0
12/08/2022 08:00;17268,057;9,292;10,441;18593;0;0;0;5008;0
12/08/2022 09:00;13638,119;10,371;9,618;12984;0;0;0;9518;0
12/08/2022 10:00;19281,188;12,86;11,761;17919;0;0;0;5604;0
12/08/2022 11:00;20182,302;14,067;13,233;20242;0;0;0;3892;0
12/08/2022 12:00;20629,755;14,667;16,853;20321;0;0;0;5729;0
12/08/2022 13:00;20151,139;15,661;14,291;20049;0;0;0;7459;0
12/08/2022 14:00;19220,685;17,502;11,067;19015;0;0;0;7485;0
12/08/2022 15:00;13432,813;18,089;8,673;15344;0;0;0;8645;0
12/08/2022 16:00;3950,65;18,302;5,661;5560;0;0;0;11580;0
12/08/2022 17:00;377,831;17,997;3,547;612;91;0;0;7278;3186
12/08/2022 18:00;504,702;17,568;3,661;473;18;0;0;6220;1590
12/08/2022 19:00;5375,44;14,981;6,341;3958;54;0;0;9726;1461
12/08/2022 20:00;6320,825;14,48;6,702;5832;0;0;0;12570;0
12/08/2022 21:00;7670,804;14,371;7,244;7341;0;0;0;12488;0
12/08/2022 22:00;8064,217;14,619;7,322;8544;0;0;0;10897;0
12/08/2022 23:00;5043,471;14,474;6,313;5033;0;0;0;10871;0
13/08/2022 00:00;7999,182;14,23;7,278;6499;0;0;0;10590;0
13/08/2022 01:00;10789,621;14,298;8,118;10436;0;0;0;8862;0
13/08/2022 02:00;10743,651;13,844;8,206;10456;0;0;0;7513;0
13/08/2022 03:00;7934,199;13,57;7,4;8649;0;0;0;7488;0
13/08/2022 04:00;12365,954;13,823;8,679;11061;0;0;0;6788;0
13/08/2022 05:00;8476,747;14,898;7,552;9806;0;0;0;6084;0
13/08/2022 06:00;3690,848;14,494;5,658;4480;0;0;0;7576;0
13/08/2022 07:00;2100,818;14,529;4,991;1998;0;0;0;10115;0
13/08/2022 08:00;4137,558;14,427;5,974;3390;0;0;0;9879;0
13/08/2022 09:00;7791,723;15,025;7,25;6858;0;0;0;12435;0
13/08/2022 10:00;8177,533;15,921;7,468;7899;0;0;0;12172;0
13/08/2022 11:00;12124,206;17,191;8,41;11237;0;0;0;10340;0
13/08/2022 12:00;8695,157;18,665;7,706;9532;0;0;0;9804;0
13/08/2022 13:00;9705,98;19,254;8,062;8510;0;0;0;7437;0
13/08/2022 14:00;17340,014;20,682;9,73;16204;0;0;0;5485;0
13/08/2022 15:00;14859,49;21,026;9,033;15234;0;0;0;4677;0
13/08/2022 16:00;11980,345;21,125;8,497;12164;0;0;0;4995;0
13/08/2022 17:00;14202,136;20,764;9,538;12817;0;0;0;5082;0
13/08/2022 18:00;20265,484;18,484;14,527;19418;0;0;0;3945;0
13/08/2022 19:00;20281,798;16,622;17,213;19936;0;0;0;7835;0
13/08/2022 20:00;20315,533;15,204;16,266;19952;0;0;0;8071;0
13/08/2022 21:00;19503,642;15,656;12,662;19983;0;0;0;6908;0
13/08/2022 22:00;7027,107;14,388;7,105;9714;0;0;0;6603;0
13/08/2022 23:00;2365,069;15,023;4,984;2463;0;0;0;5298;0
14/08/2022 00:00;9042,362;15,088;7,784;6114;0;0;0;3010;0
14/08/2022 01:00;20272,766;15,822;15,195;19045;0;0;0;1125;0
14/08/2022 02:00;20300,097;15,42;14,78;19991;0;0;66;753;0
14/08/2022 03:00;20276,706;16,049;13,845;19998;0;0;116;407;0
14/08/2022 04:00;20318,363;15,255;15,038;19996;0;0;285;372;0
14/08/2022 05:00;20447,733;14,893;14,999;20082;0;0;0;2784;0
14/08/2022 06:00;20288,94;14,689;12,807;19934;0;0;0;2761;0
14/08/2022 07:00;21073,617;14,449;15,564;20736;0;0;0;2676;0
14/08/2022 08:00;20654,029;14,93;16,699;20466;0;0;0;2649;0
14/08/2022 09:00;16732,388;15,134;13,803;17650;0;0;0;4739;0
14/08/2022 10:00;19630,001;15,529;15,568;18204;0;0;0;6201;0
